Election Year,Total Votes,Municipality,PA Senate Candidate,PA Senate Candidate Party,PA Senate District Prop,PA Senate Office Prop,PA Senate Office Votes,PA Senate Precinct Prop,PA Senate Precinct Votes,POTUS Candidate,POTUS Candidate Party,POTUS District Prop,POTUS Office Prop,POTUS Office Votes,POTUS Precinct Prop,POTUS Precinct Votes,Precinct,Total Turnout,US Senate Candidate,US Senate Candidate Party,US Senate District Prop,US Senate Office Prop,US Senate Office Votes,US Senate Precinct Prop,US Senate Precinct Votes,GEOID
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,88.2,157,Jill Stein,G,0.4,0.29,492,1.08,2,Derry Borough Ward 3,67.15,Bob Casey Jr,D,44.17,41.4,69431,38.25,70,42129350
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,88.2,157,Jill Stein,G,0.4,0.29,492,1.08,2,Derry Borough Ward 3,67.15,Rayburn Douglas Smith,L,2.33,1.82,3060,1.64,3,42129350
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Ronald M Gazze,I,11.56,13.04,13946,8.72,15,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Mitt Romney,R,57.47,61.29,103932,58.01,105,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Barack Obama,D,40.92,37.58,63722,41.99,76,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Gary Johnson,L,1.2,0.84,1426,0,0,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Tom Smith,R,53.5,56.78,95218,55.62,99,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Bob Casey Jr,D,44.17,41.4,69431,42.13,75,42129360
2012,277,Derry Borough,Kim L Ward,R,88.44,86.96,92984,91.28,157,Jill Stein,G,0.4,0.29,492,0,0,Derry Borough Ward 4,65.34,Rayburn Douglas Smith,L,2.33,1.82,3060,2.25,4,42129360
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,10.59,52,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Mitt Romney,R,58.16,61.29,103932,68.24,346,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Barack Obama,D,40.56,37.58,63722,29.78,151,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Gary Johnson,L,0.81,0.84,1426,1.58,8,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Tom Smith,R,53.34,56.78,95218,65.14,327,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Bob Casey Jr,D,44.75,41.4,69431,33.07,166,42129200
2012,722,Derry Twp,Kim L Ward,R,89.02,86.96,92984,89.41,439,Jill Stein,G,0.47,0.29,492,0.39,2,Derry Township Alters,70.22,Rayburn Douglas Smith,L,1.91,1.82,3060,1.79,9,42129200
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,13.3,48,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Mitt Romney,R,58.16,61.29,103932,53.58,202,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Barack Obama,D,40.56,37.58,63722,45.62,172,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Gary Johnson,L,0.81,0.84,1426,0.27,1,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Tom Smith,R,53.34,56.78,95218,47.17,175,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Bob Casey Jr,D,44.75,41.4,69431,51.21,190,42129210
2012,618,Derry Twp,Kim L Ward,R,89.02,86.96,92984,86.7,313,Jill Stein,G,0.47,0.29,492,0.53,2,Derry Township Bradenville,61,Rayburn Douglas Smith,L,1.91,1.82,3060,1.62,6,42129210
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,8.63,29,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Mitt Romney,R,58.16,61.29,103932,52.6,182,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Barack Obama,D,40.56,37.58,63722,46.24,160,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Gary Johnson,L,0.81,0.84,1426,0.87,3,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Tom Smith,R,53.34,56.78,95218,48.84,168,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Bob Casey Jr,D,44.75,41.4,69431,50,172,42129220
2012,494,Derry Twp,Kim L Ward,R,89.02,86.96,92984,91.37,307,Jill Stein,G,0.47,0.29,492,0.29,1,Derry Township Cokeville,70.04,Rayburn Douglas Smith,L,1.91,1.82,3060,1.16,4,42129220
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Jill Stein,G,0.47,0.29,492,0.15,1,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Jill Stein,G,0.47,0.29,492,0.15,1,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Ronald M Gazze,I,10.98,13.04,13946,11.89,78,Jill Stein,G,0.47,0.29,492,0.15,1,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Mitt Romney,R,58.16,61.29,103932,60.18,408,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Barack Obama,D,40.56,37.58,63722,38.94,264,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Gary Johnson,L,0.81,0.84,1426,0.74,5,Derry Township Cooperstown,70.92,Rayburn Douglas Smith,L,1.91,1.82,3060,1.04,7,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Jill Stein,G,0.47,0.29,492,0.15,1,Derry Township Cooperstown,70.92,Tom Smith,R,53.34,56.78,95218,53.26,359,42129230
2012,956,Derry Twp,Kim L Ward,R,89.02,86.96,92984,88.11,578,Jill Stein,G,0.47,0.29,492,0.15,1,Derry Township Cooperstown,70.92,Bob Casey Jr,D,44.75,41.4,69431,45.7,308,42129230
